"","hhid","ffexwkpc","lny","mothed","fathed","mothage","fathage","nutrsc1","qrpcorn","qrprice","popden","adeqvhh","rd1","rd2","rd3","cultarpc","avnetwth","electr"
"218",69,21.18997,2.833892,9,6,29.95833,31.75,3,3.330432,4.282586,119,4.337209,0,1,0,0.3333333,2021.5,0
"219",69,18.32652,2.833892,9,6,29.95833,32.08333,3,2.736904,3.819259,119,4.453488,0,0,1,0.3333333,2021.5,0
"220",69,16.96753,2.833892,9,6,29.95833,32.41667,3,2.41855,4.96337,119,3.945736,0,0,0,0.3333333,2021.5,0
"221",70,19.06474,3.412426,6,6,34.75,34.41667,3,3.573211,4.488113,119,5.25969,1,0,0,0.3660714,11154.5,1
"222",70,17.85775,3.412426,6,6,34.75,34.75,3,3.330432,4.64504,119,5.178295,0,1,0,0.3660714,11154.5,1
"223",70,14.1144,3.412426,6,6,34.75,35.08333,3,2.720364,4.430351,119,5.178295,0,0,1,0.3660714,11154.5,1
"224",70,14.99495,3.412426,6,6,34.75,35.41667,3,3.523418,4.77633,119,4.453488,0,0,0,0.3660714,11154.5,1
"225",73,19.83714,2.930799,5,4,28.75,27.66667,6,4.37,5.770412,119,4.972868,1,0,0,0.5,5616.5,0
"226",73,10.28743,2.930799,5,4,28.75,28,6,3.330432,5.31514,119,5.062016,0,1,0,0.5,5616.5,0
"227",73,14.73636,2.930799,5,4,28.75,28.33333,6,3.53073,5.225651,119,5.062016,0,0,1,0.5,5616.5,0
"228",73,12.53547,2.930799,5,4,28.75,28.66667,6,2.710918,4.756343,119,5.178295,0,0,0,0.5,5616.5,0
"229",74,25.19448,2.068256,10,3,38.41667,30.33333,5,4.37,3.84824,119,3.612403,1,0,0,0.1,562,0
"230",74,13.73102,2.068256,10,3,38.41667,30.66667,5,3.330432,3.904945,119,3.612403,0,1,0,0.1,562,0
"231",74,12.52655,2.068256,10,3,38.41667,31,5,3.381028,4.894147,119,3.767442,0,0,1,0.1,562,0
"232",74,9.531986,2.068256,10,3,38.41667,31.33333,5,2.427868,4.810544,119,3.25969,0,0,0,0.1,562,0
"233",76,9.131429,2.912666,6,6,29.14167,34.19445,7,3.783914,4.066407,146,5.081395,1,0,0,0.0714286,1717,0
"234",76,17.48207,2.912666,6,6,29.14167,34.55278,7,4.35976,4.411862,146,5.03876,0,1,0,0.0714286,1717,0
"235",76,15.95421,2.912666,6,6,29.14167,34.92778,7,3.404098,4.658349,146,5.29845,0,0,1,0.0714286,1717,0
"236",76,24.31612,2.912666,6,6,29.14167,35.21111,7,3.48687,4.956092,146,5.127907,0,0,0,0.0714286,1717,0
"237",78,16.19526,3.070598,6,6,32.11945,33.73611,7,3.320077,4.881568,146,5.089147,1,0,0,0,1743.5,0
"238",78,22.65129,3.070598,6,6,32.11945,34.09167,7,3.968214,4.86645,146,5.333333,0,1,0,0,1743.5,0
"239",78,13.0258,3.070598,6,6,32.11945,34.45833,7,3.453879,4.336289,146,5.333333,0,0,1,0,1743.5,0
"240",78,18.90078,3.070598,6,6,32.11945,34.74722,7,3.018575,7.397409,146,5.333333,0,0,0,0,1743.5,0
"241",79,53.47952,3.69066,8,9,27.31389,34.7,5,5.47903,5.197154,146,3.05814,1,0,0,0.015625,4844,1
"242",79,29.43889,3.69066,8,9,27.31389,35.07778,5,4.356575,5.058941,146,2.887597,0,1,0,0.015625,4844,1
"243",79,31.44922,3.69066,8,9,27.31389,35.45,5,3.783233,5.326661,146,2.887597,0,0,1,0.0125,4844,1
"244",79,36.47395,3.69066,8,9,27.31389,35.73611,5,3.110561,5.818225,146,2.976744,0,0,0,0.015625,4844,1
"245",80,64.99373,3.826899,6,5,40.10278,48.31111,6,1.97319,4.321448,146,3.984496,1,0,0,0.4375,14897.5,1
"246",80,48.45377,3.826899,6,5,40.10278,48.68611,6,4.380808,5.290408,146,3.984496,0,1,0,0.3645833,14897.5,1
"247",80,52.3554,3.826899,6,5,40.10278,49.06111,6,3.370876,5.45316,146,3.984496,0,0,1,0.3645833,14897.5,1
"248",80,41.5247,3.826899,6,5,40.10278,49.34723,6,3.139103,5.828621,146,3.348837,0,0,0,0.3645833,14897.5,1
"249",81,30.13434,3.371322,3,4,40.51111,51.17778,5,3.262348,5.73807,146,3.922481,1,0,0,0.1625,16536.5,0
"250",81,26.14766,3.371322,3,4,40.51111,51.46666,5,3.986556,4.85498,146,3.286822,0,1,0,0.1625,16536.5,0
"251",81,39.1526,3.371322,3,4,40.51111,51.83611,5,3.38059,7.376171,146,4.011628,0,0,1,0.1625,16536.5,0
"252",81,43.50542,3.371322,3,4,40.51111,52.13055,5,3.076902,5.666194,146,4.011628,0,0,0,0.1625,16536.5,0
"253",82,25.40382,3.448823,3,3,23.2,25.15833,6,3.765298,3.39635,146,2.465116,1,0,0,0.84375,2385,0
"254",82,31.73029,3.448823,3,3,23.2,25.51389,6,3.9287,4.635039,146,2.841085,0,1,0,0.84375,2385,0
"255",82,37.02219,3.448823,3,3,23.2,25.88889,6,3.349709,4.792123,146,2.930233,0,0,1,0.675,2385,0
"256",82,32.47393,3.448823,3,3,23.2,26.25,6,3.049333,5.524683,146,2.75969,0,0,0,0.675,2385,0
"257",84,20.62868,3.44076,7,10,28.55278,38.56945,5,3.821855,4.597972,146,3.523256,1,0,0,0.05,70,0
"258",84,11.93617,3.44076,7,10,28.55278,38.93611,5,4.117156,5.030188,146,3.523256,0,1,0,0.0357143,70,0
"259",84,22.9434,3.44076,7,10,28.55278,39.30833,5,3.38809,4.793859,146,3.523256,0,0,1,0.0357143,70,0
"260",84,11.6866,3.44076,7,10,28.55278,39.66667,5,3.136637,8.919436,146,3.054264,0,0,0,0.0357143,70,0
"261",85,22.27,3.944534,6,6,18.42222,20.9,4,2.87926,4.008587,146,2.387597,1,0,0,0.0833333,1035,0
"262",85,25.77767,3.944534,6,6,18.42222,21.24444,4,4.443561,4.927197,146,2.344961,0,1,0,0.0833333,1035,0
"263",85,32.23325,3.944534,6,6,18.42222,21.63611,4,3.38059,4.684527,146,2.476744,0,0,1,0.0833333,1035,0
"264",85,27.10688,3.944534,6,6,18.42222,21.92222,4,3.018575,5.755814,146,2.306201,0,0,0,0.0833333,1035,0
"265",86,21.98525,3.268628,5,1,48.26667,49.675,3,3.251752,4.714274,146,8.511628,1,0,0,0.2,30820.5,1
"266",86,24.88986,3.268628,5,1,48.26667,50.03055,3,4.396345,4.988338,146,8.585271,0,1,0,0.2,30820.5,1
"267",86,24.19328,3.268628,5,1,48.26667,50.41667,3,4.320549,5.166871,146,8.585271,0,0,1,0.2,30820.5,1
"268",86,14.85021,3.268628,5,1,48.26667,50.69444,3,3.076174,5.043245,146,7.949613,0,0,0,0.2,30820.5,1
"269",87,23.24,3.56116,6,6,46.85,52.5,6,3.766057,4.453239,146,6.705426,1,0,0,0.4375,50777.5,1
"270",87,22.39325,3.56116,6,6,46.85,52.86945,6,3.959136,5.121172,146,6.872093,0,1,0,0.4375,50777.5,1
"271",87,25.48301,3.56116,6,6,46.85,53.23889,6,3.38059,5.274478,146,6.96124,0,0,1,0.4375,50777.5,1
"272",87,19.42383,3.56116,6,6,46.85,53.52222,6,3.047629,5.141601,146,6.96124,0,0,0,0.4375,50777.5,1
"273",88,12.66097,3.401474,4,3,45.05278,45.675,4,4.215759,3.82325,146,10.9845,1,0,0,0.4230769,30369.5,1
"274",88,22.76413,3.401474,4,3,45.05278,46.03889,4,4.271639,5.107279,146,10.9845,0,1,0,0.3666667,30369.5,1
"275",88,20.34122,3.401474,4,3,45.05278,46.40555,4,3.317877,4.775903,146,11.15891,0,0,1,0.34375,30369.5,1
"276",88,16.39645,3.401474,4,3,45.05278,46.69722,4,3.00524,5.849488,146,11.1124,0,0,0,0.3055556,30369.5,1
"277",89,24.869,3.634795,3,6,47.01389,48.66389,7,3.234635,3.70121,146,9.430233,1,0,0,0.2897727,32022.5,1
"278",89,17.9278,3.634795,3,6,47.01389,49.025,7,3.969087,4.69388,146,9.476745,0,1,0,0.265625,32022.5,1
"279",89,36.35443,3.634795,3,6,47.01389,49.38889,7,4.510831,4.690428,146,9.476745,0,0,1,0.265625,32022.5,1
"280",89,31.52982,3.634795,3,6,47.01389,49.67778,7,3.495155,2.881217,146,9.426356,0,0,0,0.265625,32022.5,1
"281",90,16.61357,3.739475,6,5,38.78611,42.96111,5,3.31696,4.228692,146,6.18217,1,0,0,0.2222222,16492.5,1
"282",90,18.64948,3.739475,6,5,38.78611,43.31944,5,3.979751,4.98648,146,7.034883,0,1,0,0.2222222,16492.5,1
"283",90,21.66094,3.739475,6,5,38.78611,43.70555,5,3.4066,5.148767,146,5.511628,0,0,1,0.2222222,16492.5,1
"284",90,18.07063,3.739475,6,5,38.78611,43.98333,5,3.144811,5.186396,146,7.131783,0,0,0,0.2222222,16492.5,1
"285",91,12.59125,2.784904,6,4,28.14722,30.65833,5,2.39116,4.852468,146,5.050387,1,0,0,0.125,2105.5,0
"286",91,14.37881,2.784904,6,4,28.14722,31.02778,5,3.553172,4.930938,146,5.186047,0,1,0,0.125,2105.5,0
"287",91,22.58263,2.784904,6,4,28.14722,31.39722,5,3.383703,4.889628,146,5.562016,0,0,1,0.125,2105.5,0
"288",91,13.24116,2.784904,6,4,28.14722,31.68611,5,3.018575,5.328144,146,5.651163,0,0,0,0.1111111,2105.5,0
"289",92,11.27287,3.421199,6,4,37.1,39.44722,8,2.65293,4.921399,146,7.883721,1,0,0,0.4,45697.5,1
"290",92,28.76077,3.421199,6,4,37.1,39.74166,8,3.959136,5.494729,146,7.864341,0,1,0,0.4,45697.5,1
"291",92,19.11348,3.421199,6,4,37.1,40.10833,8,3.332199,4.662806,146,8.124031,0,0,1,0.4,45697.5,1
"292",92,16.21631,3.421199,6,4,37.1,40.4,8,3.03056,3.929673,146,7.953488,0,0,0,0.3636364,45697.5,1
"293",93,12.83892,4.264258,6,3,49.78611,52.33889,5,3.285973,5.96683,146,8.434109,1,0,0,0.7,39466,0
"294",93,20.43477,4.264258,6,3,49.78611,52.63055,5,3.799389,4.982257,146,8.434109,0,1,0,0.6363636,39466,0
"295",93,17.14332,4.264258,6,3,49.78611,53,5,3.412196,4.991638,146,8.562016,0,0,1,0.7,39466,0
"296",93,12.8867,4.264258,6,3,49.78611,53.29167,5,3.117657,2.687395,146,7.600775,0,0,0,0.6363636,39466,0
"297",94,11.85091,2.918764,6,5,39.01944,43.37778,8,2.19613,5.079808,146,7.806201,1,0,0,0.0909091,16754,1
"298",94,16.32464,2.918764,6,5,39.01944,43.74445,8,3.974612,4.349238,146,7.806201,0,1,0,0.0909091,16754,1
"299",94,19.82895,2.918764,6,5,39.01944,44.11389,8,3.807686,4.829176,146,7.042635,0,0,1,0.0909091,16754,1
"300",94,11.79496,2.918764,6,5,39.01944,44.39722,8,3.110712,5.033388,146,7.895349,0,0,0,0.0833333,16754,1
"301",95,9.800463,3.165013,6,2,31.28889,34.58333,7,3.146033,3.28611,146,5.372093,1,0,0,0.0803571,4627,0
"302",95,20.34413,3.165013,6,2,31.28889,34.91667,7,4.349307,3.790178,146,5.372093,0,1,0,0.0703125,4627,0
"303",95,20.31489,3.165013,6,2,31.28889,35.25,7,3.379411,4.95974,146,5.5,0,0,1,0.0703125,4627,0
"304",95,21.53868,3.165013,6,2,31.28889,35.58333,7,3.073169,6.048887,146,5.593023,0,0,0,0.0703125,4627,0
"305",96,15.17672,3.734986,14,8,31.43889,30.38611,6,4.501035,6.32088,146,4.972868,1,0,0,0.2857143,11028.5,1
"306",96,19.76996,3.734986,14,8,31.43889,30.74444,6,3.923807,4.394352,146,4.972868,0,1,0,0.2857143,11028.5,1
"307",96,20.39434,3.734986,14,8,31.43889,31.13056,6,3.395756,6.283466,146,5.062016,0,0,1,0.2857143,11028.5,1
"308",96,16.98792,3.734986,14,8,31.43889,31.41667,6,3.018575,5.028628,146,5.062016,0,0,0,0.2857143,11028.5,1
"309",99,19.58825,2.732764,6,7,29.41667,31.80556,6,3.180288,5.959043,146,5.217054,1,0,0,0.2142857,6550,0
"310",99,23.5365,2.732764,6,7,29.41667,32.1,6,3.939038,4.721227,146,5.217054,0,1,0,0.2142857,6550,0
"311",99,35.88379,2.732764,6,7,29.41667,32.46111,6,3.737543,4.952287,146,4.492248,0,0,1,0.2142857,6550,0
"312",99,24.15623,2.732764,6,7,29.41667,32.74166,6,3.091432,4.853976,146,5.333333,0,0,0,0.2142857,6550,0
"313",100,31.73369,3.488324,3,6,24.27222,36.60278,5,3.240549,4.5825,146,3.093023,1,0,0,0.3125,3232.5,0
"314",100,26.49237,3.488324,3,6,24.27222,36.88334,5,3.86568,4.688773,146,3.093023,0,1,0,0.3125,3232.5,0
"315",100,42.5104,3.488324,3,6,24.27222,37.25278,5,3.702898,4.895291,146,3.093023,0,0,1,0.3125,3232.5,0
"316",100,19.14476,3.488324,3,6,24.27222,37.55833,5,3.085405,5.012809,146,3.093023,0,0,0,0.3125,3232.5,0
"317",101,34.28865,3.632093,5,1,41.26667,51.65,7,2.79653,4.33193,146,7.077519,1,0,0,0.175,15740,0
"318",101,14.24703,3.632093,5,1,41.26667,51.94444,7,3.86568,9.649069,146,7.445736,0,1,0,0.175,15740,0
"319",101,16.69713,3.632093,5,1,41.26667,52.30556,7,3.76742,5.00623,146,6.810078,0,0,1,0.1590909,15740,0
"320",101,18.63048,3.632093,5,1,41.26667,52.58889,7,3.053032,5.027115,146,7.624031,0,0,0,0.1590909,15740,0
"321",102,28.32484,3.55069,4,11,40.57778,44.37222,3,3.178966,4.639866,146,5.503876,1,0,0,0.6071429,31235,0
"322",102,39.43833,3.55069,4,11,40.57778,44.67778,3,3.812053,4.378473,146,5.449613,0,1,0,0.6071429,31235,0
"323",102,32.69273,3.55069,4,11,40.57778,45,3,3.648046,5.038081,146,5.449613,0,0,1,0.6071429,31235,0
"324",102,29.05052,3.55069,4,11,40.57778,45.33333,3,3.035361,4.763071,146,4.569767,0,0,0,0.6071429,31235,0
"325",103,50.50058,3.30268,6,5,26.56944,25.01389,4,2.66232,4.5822,146,4.120155,1,0,0,0.2708333,5570,0
"326",103,20.02843,3.30268,6,5,26.56944,25.31667,4,3.984037,4.908947,146,4.248062,0,1,0,0.2321429,5570,0
"327",103,38.90486,3.30268,6,5,26.56944,25.66667,4,3.774398,4.866617,146,4.248062,0,0,1,0.2321429,5570,0
"328",103,25.76695,3.30268,6,5,26.56944,25.96389,4,3.113746,5.266048,146,4.248062,0,0,0,0.2321429,5570,0
"329",105,47.85548,3.944136,5,3,42.69444,61.64722,4,3.188632,4.893765,146,7.523256,1,0,0,0.3888889,49355,1
"330",105,43.85675,3.944136,5,3,42.69444,61.93889,4,4.299895,7.578432,146,7.523256,0,1,0,0.2916667,49355,1
"331",105,30.85627,3.944136,5,3,42.69444,62.25,4,3.872896,5.136917,146,7.534883,0,0,1,0.35,49355,1
"332",105,23.88102,3.944136,5,3,42.69444,62.60833,4,2.752479,4.711415,146,7.624031,0,0,0,0.3181818,49355,1
"333",106,12.27215,3.094408,4,2,32.64722,40.15278,2,3.148426,3.63951,146,7.895349,1,0,0,0.1818182,19575,0
"334",106,19.68227,3.094408,4,2,32.64722,40.41667,2,3.86568,4.00284,146,8.069767,0,1,0,0.1818182,19575,0
"335",106,14.32702,3.094408,4,2,32.64722,40.81945,2,3.608678,3.207105,146,8.348837,0,0,1,0.1666667,19575,0
"336",106,16.16852,3.094408,4,2,32.64722,41.10833,2,2.988232,4.550225,146,8.573644,0,0,0,0.1666667,19575,0
"337",107,34.28359,3.598089,10,6,30.83889,55.39444,6,3.004116,4.651273,146,3.158915,1,0,0,0.3125,5367.5,0
"338",107,42.77866,3.598089,10,6,30.83889,55.66667,6,4.495567,5.197759,146,3.158915,0,1,0,0.3125,5367.5,0
"339",107,37.23797,3.598089,10,6,30.83889,56.03611,6,3.528363,3.038898,146,3.158915,0,0,1,0.3125,5367.5,0
"340",107,44.16818,3.598089,10,6,30.83889,56.33055,6,3.228243,5.138898,146,3.248062,0,0,0,0.3125,5367.5,0
"341",108,40.22676,4.022556,6,6,45.13055,44.88333,4,3.237064,5.035249,146,5.18217,1,0,0,0.7142857,106544.5,0
"342",108,83.67766,4.022556,6,6,45.13055,45.19444,4,3.889253,4.294363,146,5.527132,0,1,0,0.7142857,106544.5,0
"343",108,56.09718,4.022556,6,6,45.13055,45.55556,4,3.316517,3.884613,146,6.162791,0,0,1,0.7142857,106544.5,0
"344",108,26.50124,4.022556,6,6,45.13055,45.84166,4,3.01178,5.77205,146,6.162791,0,0,0,0.4545455,106544.5,0
"345",109,61.17036,3.447266,6,5,30.38611,30.09722,5,2.995356,4.32567,146,3.693799,1,0,0,0.4,15990,1
"346",109,30.63931,3.447266,6,5,30.38611,30.38889,5,3.86568,4.692621,146,3.651163,0,1,0,0.4,15990,1
"347",109,37.70192,3.447266,6,5,30.38611,30.77222,5,3.617046,4.332386,146,3.782946,0,0,1,0.4,15990,1
"348",109,40.29671,3.447266,6,5,30.38611,31.04167,5,2.9281,5.703824,146,3.612403,0,0,0,0.4,15990,1
"349",110,33.56379,3.126108,6,1,40.50834,43.47223,7,3.232466,5.960565,146,7.468992,1,0,0,0.2083333,12360,0
"350",110,18.75525,3.126108,6,1,40.50834,43.76944,7,3.550878,5.099936,146,7.674418,0,1,0,0.1875,12360,0
"351",110,16.38002,3.126108,6,1,40.50834,44.08333,7,3.894001,4.647194,146,7.674418,0,0,1,0.1704545,12360,0
"352",110,16.93778,3.126108,6,1,40.50834,44.41945,7,3.075419,5.832355,146,7.674418,0,0,0,0.1704545,12360,0
"353",111,19.66346,2.888359,10,10,30.28056,32.62778,6,3.137278,6.056566,146,3.70155,1,0,0,0.275,10505,1
"354",111,40.9955,2.888359,10,10,30.28056,32.925,6,3.86568,3.753771,146,3.856589,0,1,0,0.275,10505,1
"355",111,32.29425,2.888359,10,10,30.28056,33.28611,6,3.608678,5.209473,146,3.856589,0,0,1,0.275,10505,1
"356",111,26.67672,2.888359,10,10,30.28056,33.575,6,3.144001,5.103023,146,3.856589,0,0,0,0.275,10505,1
"357",112,20.80727,3.177861,7,0,54.09444,48.11389,4,3.039267,6.090844,146,8.689922,1,0,0,0.4090909,32930,0
"358",112,18.09727,3.177861,7,0,54.09444,48.43056,4,3.771489,5.169943,146,7.79845,0,1,0,0.4090909,32930,0
"359",112,25.73029,3.177861,7,0,54.09444,48.78889,4,3.769293,4.922102,146,8.79845,0,0,1,0.4090909,32930,0
"360",112,16.10087,3.177861,7,0,54.09444,49.075,4,2.622986,5.016252,146,8.810078,0,0,0,0.4090909,32930,0
"361",113,14.82006,3.097137,4,2,36.67222,36.07222,7,3.251699,5.746841,146,5.124031,1,0,0,0.125,5945.5,0
"362",113,35.05292,3.097137,4,2,36.67222,36.33333,7,3.456339,3.921745,146,5.034883,0,1,0,0.125,5945.5,0
"363",113,32.92294,3.097137,4,2,36.67222,36.725,7,5.901475,4.591456,146,6.337209,0,0,1,0.125,5945.5,0
"364",113,20.66965,3.097137,4,2,36.67222,37.00556,7,3.032193,5.565199,146,5.918605,0,0,0,0.125,5945.5,0
"365",114,26.83555,3.874739,4,4,28.58889,46.725,6,3.347782,5.940483,146,2.926357,1,0,0,0.5,11994,0
"366",114,42.66492,3.874739,4,4,28.58889,47,6,5.557795,4.656445,146,2.926357,0,1,0,0.5,11994,0
"367",114,33.92641,3.874739,4,4,28.58889,47.37222,6,3.774676,4.791246,146,3.054264,0,0,1,0.5,11994,0
"368",114,28.04167,3.874739,4,4,28.58889,47.65834,6,3.07612,4.856884,146,3.054264,0,0,0,0.5,11994,0
"369",115,32.425,4.904122,4,6,23.62222,32.37778,9,3.22308,5.88808,146,2.968992,1,0,0,0.375,12872.5,0
"370",115,36.26525,4.904122,4,6,23.62222,32.67222,9,4.039007,4.440978,146,3.05814,0,1,0,0.375,12872.5,0
"371",115,31.63626,4.904122,4,6,23.62222,33.03333,9,3.755374,4.769107,146,2.887597,0,0,1,0.375,12872.5,0
"372",115,30.1897,4.904122,4,6,23.62222,33.31389,9,2.982314,5.688361,146,2.887597,0,0,0,0.375,12872.5,0
"373",116,33.55113,3.600137,6,6,45.13611,47.53611,4,3.228943,3.80851,146,6.162791,1,0,0,0.4642857,18812.5,0
"374",116,47.05652,3.600137,6,6,45.13611,47.81389,4,3.768852,5.01959,146,6.236434,0,1,0,0.4642857,18812.5,0
"375",116,48.04863,3.600137,6,6,45.13611,48.17778,4,3.691909,5.01691,146,6.236434,0,0,1,0.4642857,18812.5,0
"376",116,15.46837,3.600137,6,6,45.13611,48.46111,4,2.9281,5.0046,146,6.236434,0,0,0,0.4642857,18812.5,0
"377",117,37.36449,4.758127,10,6,36.01389,43.57222,10,3.365725,6.543503,146,6.558139,1,0,0,0.734375,18220,1
"378",117,33.16381,4.758127,10,6,36.01389,43.83889,10,3.856282,5.372768,146,6.647287,0,1,0,0.734375,18220,1
"379",117,39.17413,4.758127,10,6,36.01389,44.20833,10,3.871284,4.8521,146,6.593023,0,0,1,0.6527778,18220,1
"380",117,26.41825,4.758127,10,6,36.01389,44.49445,10,2.9281,5.972394,146,6.593023,0,0,0,0.6527778,18220,1
"381",118,34.16506,2.469713,5,8,34.38055,37.29445,7,3.732136,5.372323,146,6.391473,1,0,0,0.1736111,14562.5,1
"382",118,12.53556,2.469713,5,8,34.38055,37.56667,7,3.567586,5.024195,146,6.484496,0,1,0,0.1736111,14562.5,1
"383",118,19.41873,2.469713,5,8,34.38055,37.95,7,3.79525,5.002678,146,7.034883,0,0,1,0.1736111,14562.5,1
"384",118,18.53122,2.469713,5,8,34.38055,38.24444,7,3.097475,5.721729,146,6.616279,0,0,0,0.1736111,14562.5,1
"385",119,25.24263,3.445422,2,2,35.54722,38.19167,6,2.974189,5.959573,146,7.186047,1,0,0,0.2222222,3912.5,0
"386",119,22.1984,3.445422,2,2,35.54722,38.475,6,3.511505,3.65554,146,7.186047,0,1,0,0.2222222,3912.5,0
"387",119,44.20832,3.445422,2,2,35.54722,38.83611,6,3.67567,4.742451,146,7.186047,0,0,1,0.2222222,3912.5,0
"388",119,16.15055,3.445422,2,2,35.54722,39.13889,6,3.009405,5.268715,146,7.325582,0,0,0,0.2,3912.5,0
"389",120,25.618,3.482595,4,6,40.49445,43.34445,6,4.705924,4.52773,146,5.953488,1,0,0,0.4464286,22384.5,1
"390",120,22.05602,3.482595,4,6,40.49445,43.61111,6,3.432424,5.081203,146,5.953488,0,1,0,0.390625,22384.5,1
"391",120,21.95732,3.482595,4,6,40.49445,43.98056,6,3.721122,5.160809,146,6.023256,0,0,1,0.4464286,22384.5,1
"392",120,25.24507,3.482595,4,6,40.49445,44.26667,6,2.986076,5.794891,146,6.023256,0,0,0,0.3472222,22384.5,1
"393",121,35.85578,3.581821,2,5,43.38889,41.14722,6,3.769924,5.454487,146,8.251938,1,0,0,0.7,17094.5,0
"394",121,37.1705,3.581821,2,5,43.38889,41.41111,6,4.169745,4.692502,146,8.251938,0,1,0,0.7,17094.5,0
"395",121,27.2731,3.581821,2,5,43.38889,41.75,6,3.444067,4.565938,146,8.341085,0,0,1,0.7,17094.5,0
"396",121,17.48628,3.581821,2,5,43.38889,42.08333,6,2.995767,5.614969,146,8.294574,0,0,0,0.7,17094.5,0
"397",122,10.79875,2.708735,5,2,29.16667,35.79445,4,3.229241,6.123954,146,5.724806,1,0,0,0.25,5822.5,0
"398",122,14.73333,2.708735,5,2,29.16667,36.07778,4,3.513793,4.504341,146,5.852713,0,1,0,0.2222222,5822.5,0
"399",122,15.67064,2.708735,5,2,29.16667,36.43055,4,3.771418,4.775869,146,5.852713,0,0,1,0.2222222,5822.5,0
"400",122,13.97363,2.708735,5,2,29.16667,36.72222,4,3.055972,4.824106,146,5.852713,0,0,0,0.2222222,5822.5,0
"401",123,38.36024,3.25963,6,3,24.84167,32.56389,5,3.096478,3.56192,146,5.042635,1,0,0,0.25,18335,0
"402",123,48.25573,3.25963,6,3,24.84167,32.83333,5,3.302265,4.471266,146,5.465117,0,1,0,0.1944444,18335,0
"403",123,40.60379,3.25963,6,3,24.84167,33.16667,5,3.316198,4.763217,146,5.375969,0,0,1,0.1944444,18335,0
"404",123,21.74092,3.25963,6,3,24.84167,33.49444,5,2.99547,4.358309,146,5.662791,0,0,0,0.1944444,18335,0
"405",124,36.14709,3.142622,6,4,39.77778,37.68055,8,3.533702,3.38561,146,5.600775,1,0,0,0.03125,332.5,0
"406",124,27.75439,3.142622,6,4,39.77778,38.05,8,3.839542,3.796832,146,5.976744,0,1,0,0.0277778,332.5,0
"407",124,26.77938,3.142622,6,4,39.77778,38.45555,8,3.854743,4.982719,146,6.065891,0,0,1,0.0277778,332.5,0
"408",124,28.89652,3.142622,6,4,39.77778,38.725,8,2.865803,6.024541,146,6.112403,0,0,0,0.0277778,332.5,0
"409",125,49.77,4.263622,5,6,18.41667,24.81944,8,3.159007,5.826904,146,2.306201,1,0,0,0,2094,0
"410",125,37.62383,4.263622,5,6,18.41667,25.18889,8,3.924047,4.664132,146,2.306201,0,1,0,0,2094,0
"411",125,77.5717,4.263622,5,6,18.41667,25.57222,8,3.851139,4.890972,146,2.306201,0,0,1,0,2094,0
"412",125,70.14017,4.263622,5,6,18.41667,25.85833,8,3.047013,4.602665,146,2.306201,0,0,0,0,2094,0
"413",126,16.26382,3.390797,3,6,41.21667,41.81389,7,2.7781,5.772862,146,6.507752,1,0,0,0.4140625,14074,0
"414",126,26.707,3.390797,3,6,41.21667,42.18611,7,4.340435,5.013175,146,6.507752,0,1,0,0.4140625,14074,0
"415",126,19.2933,3.390797,3,6,41.21667,42.57222,7,3.414082,3.660583,146,6.662791,0,0,1,0.4140625,14074,0
"416",126,35.36637,3.390797,3,6,41.21667,42.85833,7,3.527008,2.330661,146,6.662791,0,0,0,0.3680556,14074,0
"417",127,17.735,2.995657,1,4,25.45555,29.62222,7,3.203071,4.358998,146,4.492248,1,0,0,0,1567.5,0
"418",127,36.7795,2.995657,1,4,25.45555,30,7,4.41712,4.751863,146,4.492248,0,1,0,0,1567.5,0
"419",127,30.4647,2.995657,1,4,25.45555,30.38333,7,4.1294,4.832261,146,4.492248,0,0,1,0,1567.5,0
"420",127,19.58505,2.995657,1,4,25.45555,30.66944,7,3.858384,5.021243,146,4.492248,0,0,0,0,1567.5,0
"421",129,25.48143,2.898195,2,4,31.13611,44.38055,7,3.347417,5.387245,146,5.748062,1,0,0,0,1079.5,0
"422",129,30.362,2.898195,2,4,31.13611,44.75833,7,3.91025,5.686959,146,4.906977,0,1,0,0,1079.5,0
"423",129,24.24727,2.898195,2,4,31.13611,45.14167,7,3.875615,6.467696,146,5.75969,0,0,1,0,1079.5,0
"424",129,26.9872,2.898195,2,4,31.13611,45.425,7,3.564217,4.840003,146,5.833333,0,0,0,0,1079.5,0
"425",131,24.37171,2.63129,3,5,42.14722,46.21111,7,3.81,4.861385,146,7.248062,1,0,0,0.2222222,4203,0
"426",131,22.69033,2.63129,3,5,42.14722,46.57222,7,3.933648,3.888022,146,7.248062,0,1,0,0.2,4203,0
"427",131,35.71269,2.63129,3,5,42.14722,46.95555,7,3.843828,4.611521,146,7.248062,0,0,1,0.2,4203,0
"428",131,8.558286,2.63129,3,5,42.14722,47.25278,7,4.303715,5.165278,146,7.321705,0,0,0,0.2222222,4203,0
"429",133,22.43,4.286253,4,5,35.125,33.87778,8,3.191844,4.806907,146,4.957365,1,0,0,0,3444.5,0
"430",133,28.51325,4.286253,4,5,35.125,34.24444,8,3.945667,4.721519,146,4.957365,0,1,0,0,3444.5,0
"431",133,27.86349,4.286253,4,5,35.125,34.625,8,3.962929,5.317977,146,4.957365,0,0,1,0,3444.5,0
"432",133,22.78201,4.286253,4,5,35.125,34.91667,8,3.883891,5.158963,146,4.957365,0,0,0,0,3444.5,0
